PRODUCTO,COLOR,GENERO
47014042,05,M
47014041,52,M
47014039,05,M
47014038,05,M
47014037,05,M
47014035,05,M
47014035,14,M
47014035,85,M
47014035,68,M
47014035,50,M
47014034,30,U
47014032,85,M
47014031,20,M
47014030,43,M
47014029,76,U
47014027,85,M
47014026,PL,M
47014026,OR,M
47014025,OR,M
47014024,OR,M
47014023,02,M
47014021,05,M
47014020,99,M
47014019,43,M
47014018,30,M
47014017,43,M
47014016,OR,A
47014013,43,M
47014013,30,M
47014013,56,M
47014012,02,M
47014012,08,M
47014012,52,M
47014011,92,H
47014010,15,U
47014009,25,M
47014009,05,M
47014009,02,M
47014009,27,M
47014009,99,M
47014008,52,M
47014007,99,M
47014007,70,M
47014007,40,M
47014006,40,M
47014006,99,M
47014006,70,M
47014005,70,M
47014005,85,M
47014005,99,M
47014005,46,M
47014004,99,M
47014004,88,M
47014001,81,A
47014001,TG,A
47013776,01,U
47013775,01,U
47013774,01,U
47013773,85,A
47013773,02,A
47013772,07,E
47013771,07,A
47013770,02,E
47013769,02,E
47013711,41,A
47013698,45,A
47013674,81,E
47013674,02,E
47013667,37,P
47013651,99,M
47013651,05,M
47013650,50,O
47013633,52,O
47013277,37,U
47013277,85,U
47013276,02,A
47013275,95,A
47013274,02,O
47013273,85,A
47013272,52,F
47013271,02,F
47013270,52,F
47013270,02,F
47013269,TO,M
47013268,69,P
47013267,15,M
47013266,02,E
47013265,OR,M
47013264,07,D
47013263,OR,M
47013262,OR,M
47013261,02,D
47013260,02,O
47013259,31,O
47013258,05,M
47013258,99,M
47013257,99,M
47013256,TC,M
47013255,TM,M
47013254,50,Q
47013254,02,Q
47012883,01,H
47012882,56,H
47012879,08,Q
47012879,99,Q
47012878,08,Q
47012877,68,A
47012877,02,A
47012540,91,U
47012540,08,U
47012539,91,U
47012539,08,U
47012538,91,U
47012538,08,U
47012537,91,U
47012537,08,U
47012536,08,U
47012529,14,U
47012529,08,U
47012528,02,F
47012526,OR,M
47012524,OR,M
47012523,OR,M
47012522,01,E
47012521,01,M
47012516,02,O
47012515,56,U
47012515,52,U
47012515,40,U
47012515,83,U
47012514,08,Q
47012514,56,Q
47012513,83,U
47012513,52,U
47012513,40,U
47012512,40,U
47012512,52,U
47012512,83,U
47012511,02,Q
47012511,50,Q
47012511,99,Q
47012507,03,U
47012506,99,M
47012506,32,M
47012505,32,M
47012505,85,M
47012504,40,M
47012504,OR,M
47012503,OR,M
47012502,40,M
47012502,99,M
47012501,69,H
47012501,78,H
47012501,37,H
47012501,54,H
47012005,52,U
47012004,08,U
47012003,28,U
47012002,37,D
47012002,53,D
47012001,52,D
47012001,02,D
47011508,56,O
47011507,TM,E
47011506,TC,M
47011505,37,D
47011504,03,D
47011504,56,D
47011501,TM,A
47011332,08,U
47011331,35,U
47011331,08,U
47011330,08,U
47011330,35,U
47011329,35,U
47011328,01,U
47011327,01,U
47011326,01,U
47011325,01,U
47011324,08,U
47011323,08,U
47011322,08,U
47011321,08,U
47011320,01,U
47011319,01,U
47011318,09,M
47011318,05,M
47011317,92,A
47011316,50,A
47011315,85,A
47011314,52,M
47011314,07,M
47011312,56,H
47011311,99,H
47011310,56,H
47011309,TU,M
47011308,TM,M
47011307,TN,M
47011306,05,M
47011305,TO,M
47011304,05,M
47011303,TM,M
47011302,05,M
47011301,TM,M
47011300,37,M
47011299,52,U
47011299,08,U
47011298,05,U
47011297,32,H
47011296,99,M
47011294,05,U
47011293,56,M
47011293,08,M
47011293,95,M
47011292,02,E
47011290,37,H
47011289,99,H
47011288,56,H
47011286,99,M
47011286,05,M
47011285,02,E
47011284,99,M
47011283,99,M
47011282,99,M
47011282,09,M
47011281,09,M
47011281,37,M
47011281,88,M
47011279,02,M
47011279,09,M
47011279,99,M
47011278,61,A
47011277,PL,A
47011276,PL,A
47011275,85,A
47011274,85,A
47011273,01,M
47011272,85,A
47011271,99,M
47011267,99,M
47010822,49,H
47010815,02,H
47010815,28,H
47010815,56,H
47010815,99,H
47010806,91,H
47010801,56,H
47010801,98,H
47010793,08,H
47010786,99,M
47010783,92,H
47010782,94,H
47010772,TO,M
47010765,TN,M
47010761,01,H
47010761,99,H
47010761,50,H
47010759,TU,H
47010751,56,H
47010751,99,H
47010751,50,H
47010750,01,H
47010741,TM,H
47010740,50,H
47010733,01,H
47010730,TU,H
47010729,50,H
47010720,50,H
47010694,TS,H
47010672,37,H
47010672,56,H
47010672,76,H
47010670,37,H
47010670,01,H
47010670,56,H
47010670,50,H
47010665,78,H
47010661,92,H
47010657,56,H
47010656,56,H
47010656,43,H
47010655,08,H
47010654,54,H
47010653,78,H
47010622,31,H
47010609,08,H
47010605,37,H
47010605,06,H
47010605,56,H
47010605,54,H
47010605,08,H
47010605,99,H
47010605,38,H
47010605,91,H
47010568,08,H
47010455,08,M
47010454,99,P
47010453,01,A
47010452,56,D
47010451,69,P
47010450,02,F
47010448,02,M
47010446,70,M
47010446,99,M
47010445,37,M
47010442,56,M
47010441,99,M
47010440,PL,Q
47010437,99,M
47010436,PL,Q
47010435,PL,M
47010435,OR,M
47010434,57,M
47010432,PL,M
47010429,52,M
47010429,99,M
47010429,02,M
47010422,99,M
47010422,51,M
47010422,50,M
47010422,02,M
47010418,56,A
47010416,56,A
47010414,PL,M
47010413,OR,M
47010412,PL,M
47010411,56,A
47010411,99,A
47010410,56,E
47010359,OR,M
47010328,56,M
47010328,20,M
47010295,11,M
47010295,02,M
47010268,02,O
47010267,49,Q
47010265,43,M
47010264,15,M
47010263,TM,M
47010262,99,Q
47010259,69,M
47010259,99,M
47010258,94,U
47010256,TC,O
47010256,TM,O
47010256,TG,O
47010254,06,U
47010253,99,M
47010253,74,M
47010252,49,A
47010251,05,M
47010168,TU,M
47010165,99,M
47010157,43,M
47010150,99,M
47010148,TO,M
47010147,TM,M
47010146,TC,A
47010146,TN,A
47010145,TN,M
47010144,45,A
47010144,TN,A
47010144,TM,A
47010144,01,A
47010144,TC,A
47010143,TO,M
47010141,02,A
47010141,50,A
47010139,99,M
47010139,02,M
47010139,01,M
47010138,95,Q
47010132,02,A
47010131,TN,M
47010129,TM,M
47010125,43,M
47010123,43,M
47010123,88,M
47010115,68,M
47010115,05,M
47010114,70,O
47010113,01,O
47010105,05,M
47010105,99,M
47010103,99,M
47010103,30,M
47010102,OR,M
47010102,PL,M
47010100,05,M
47010100,99,M
47010093,02,M
47010092,02,M
47010091,99,M
47010090,32,M
47010089,68,M
47010088,99,M
47010087,76,M
47010086,12,M
47010086,32,M
47010084,08,M
47010084,99,M
47010083,PL,M
47010083,99,M
47010076,TN,Q
47010075,05,Q
47010073,76,M
47010061,52,A
47010060,56,A
47010057,08,H
47010053,30,U
47010052,30,U
47010049,02,U
47010042,30,U
47010041,02,U
47010040,02,U
47010039,02,U
47010037,90,U
47010036,90,U
47010031,32,M
47010031,99,M
47010028,56,H
47010027,94,H
47010027,52,H
47010026,56,H
47010025,95,P
47010020,09,H
47010017,52,H
47010013,99,H
47010008,99,H
47010006,92,H
47010001,99,M
47010000,99,M
47009604,78,M
47009604,99,M
47009406,50,U
47009406,83,U
47009405,83,U
47009405,50,U
47009208,70,M
47009206,81,M
47009205,81,M
47009204,88,M
47009203,02,M
47009202,88,M
47009041,52,M
47009031,35,U
47009029,50,M
47009028,01,M
47009028,99,M
47009026,PL,M
47009025,85,M
47008653,88,M
47008652,99,M
47008650,43,M
47008649,99,M
47008648,05,M
47008648,11,M
47008647,35,M
47008647,88,M
47008646,20,M
47008646,99,M
47008646,01,M
47008645,12,A
47008644,05,M
47008643,08,M
47008642,88,M
47008641,05,M
47008640,52,M
47008638,05,M
47008638,85,M
47008638,52,M
47008637,02,D
47008636,50,M
47008635,50,M
47008634,88,M
47008634,01,M
47008634,52,M
47008633,52,M
47008633,99,M
47008632,05,M
47008632,52,M
47008631,61,M
47008630,02,M
47008629,01,M
47008629,52,M
47008268,92,M
47008268,01,M
47008268,99,M
47008267,02,Q
47008266,02,A
47008265,46,A
47008264,02,A
47008264,52,A
47008264,85,A
47008263,02,Q
47008263,99,Q
47008261,99,Q
47008259,05,M
47008258,05,M
47008257,05,M
47008256,61,M
47008255,02,M
47008254,81,M
47008254,02,M
47008253,05,M
47007896,02,Q
47007892,02,E
47007892,87,E
47007891,02,E
47007890,02,E
47007889,85,E
47007888,50,E
47007887,85,E
47007887,52,E
47007887,11,E
47007886,02,A
47007885,56,A
47007884,02,A
47007883,02,A
47007882,32,M
47007881,99,M
47007881,01,M
47007881,52,M
47007881,06,M
47007880,05,M
47007879,40,M
47007860,94,H
47007858,01,H
47007857,01,H
47007856,01,H
47007856,99,H
47007854,44,H
47007854,11,H
47007853,02,O
47007852,02,O
47007851,02,O
47007851,14,O
47007850,24,O
47007849,02,O
47007848,46,O
47007847,14,O
47007845,05,M
47007845,79,M
47007844,52,M
47007843,69,M
47007842,95,M
47007840,95,Q
47007839,02,Q
47007838,24,O
47007833,PL,Q
47007821,52,P
47007817,56,H
47007813,99,H
47007812,99,H
47007799,01,H
47007792,08,H
47007734,CU,M
47007726,TM,A
47007651,08,M
47007650,08,M
47007619,08,H
47007606,37,H
47007606,56,H
47007142,52,U
47007141,52,U
47007140,52,U
47007139,99,M
47007138,05,M
47007137,43,M
47007136,05,M
47007135,05,M
47007134,DI,M
47007132,52,U
47007131,07,U
47007130,06,M
47007129,99,M
47007117,99,M
47007114,15,M
47007113,15,M
47007112,50,M
47007111,30,M
47007110,70,M
47007110,44,M
47007110,05,M
47007110,08,M
47007108,70,M
47007107,01,M
47007106,88,M
47006718,26,M
47006717,05,M
47006716,02,M
47006711,45,M
47006711,05,M
47006708,99,M
47006707,01,M
47006706,46,M
47006705,81,M
47006705,45,M
47006704,37,M
47006328,95,A
47006327,02,A
47006327,56,A
47006326,45,A
47006325,50,Q
47006324,50,A
47006324,02,A
47006323,95,A
47006322,02,A
47006321,02,A
47006320,50,A
47006319,02,A
47006318,40,A
47006317,07,Q
47006317,02,Q
47006316,02,A
47006316,85,A
47006315,05,Q
47006314,02,Q
47006313,02,Q
47006312,52,Q
47006311,50,Q
47006310,02,Q
47006309,52,Q
47006308,42,M
47006306,09,M
47006305,TC,Q
47006304,TN,Q
47005971,26,H
47005969,56,P
47005968,08,H
47005967,08,H
47005966,01,H
47005965,92,M
47005964,43,H
47005963,41,D
47005962,02,D
47005961,02,D
47005961,50,D
47005960,69,D
47005959,02,D
47005958,53,D
47005956,02,D
47005955,69,D
47005954,02,D
47005953,40,O
47005953,52,O
47005952,45,D
47005952,02,D
47005952,69,D
47005950,05,M
47005949,05,M
47005949,99,M
47005948,05,M
47005947,80,M
47005947,99,M
47005946,85,M
47005944,32,M
47005943,01,M
47005942,20,M
47005941,CU,M
47005940,PL,M
47005939,88,M
47005939,99,M
47005938,85,M
47005938,99,M
47005937,99,Q
47005936,TC,M
47005935,99,M
47005934,32,M
47005933,TC,M
47005932,99,M
47005931,TC,M
47005930,99,M
47005929,OR,M
47005928,99,M
47005927,OR,Q
47005926,PL,Q
47005925,99,Q
47005924,OR,A
47005923,99,A
47005920,99,M
47005919,CU,M
47005918,56,H
47005917,56,H
47005916,08,H
47005914,08,H
47005913,37,H
47005912,37,H
47005911,08,H
47005909,36,H
47005908,37,H
47005907,08,H
47005907,38,H
47005907,56,H
47005906,32,H
47005905,05,H
47005903,37,H
47005902,57,H
47005902,35,H
47005902,CG,H
47005885,81,M
47005884,02,M
47005883,50,M
47005882,99,M
47005880,05,M
47005879,05,M
47005879,68,M
47005878,52,M
47005877,05,U
47005876,50,M
47005876,43,M
47005876,07,M
47005874,01,M
47005874,07,M
47005873,43,M
47005873,01,M
47005872,37,M
47005872,99,M
47005871,50,M
47005871,37,M
47005870,68,M
47005870,45,M
47005868,08,M
47005868,45,M
47005865,OR,M
47005864,52,M
47005864,43,M
47005863,43,M
47005862,OR,M
47005861,OR,M
47005860,OR,M
47005859,OR,M
47005858,OR,M
47005856,OR,M
47005855,20,M
47005854,01,M
47005854,79,M
47005852,85,M
47005851,OR,M
47005850,40,M
47005849,99,M
47005848,99,M
47005848,52,M
47005847,52,M
47005846,88,M
47005845,52,M
47005844,70,M
47005843,52,U
47005842,52,U
47005841,05,U
47005825,81,M
47005825,08,M
47005825,43,M
47005800,52,U
47005779,56,E
47005779,07,E
47005777,05,M
47005777,30,M
47005775,05,M
47005754,20,M
47005753,99,M
47005752,32,M
47005751,81,M
47005751,99,M
47005749,52,M
47005749,43,M
47005748,92,M
47005747,92,M
47005744,99,M
47005742,99,M
47005740,78,M
47005740,43,M
47005740,99,M
47005736,08,M
47005736,85,M
47005732,70,M
47005731,50,P
47005731,01,P
47005729,01,M
47005729,15,M
47005726,41,M
47005725,41,M
47005719,99,M
47005718,99,M
47005715,56,M
47005682,91,H
47005677,91,H
47005673,40,Q
47005671,80,M
47005671,88,M
47005665,02,A
47005662,80,M
47005662,65,M
47005650,55,H
47005607,30,H
47005601,99,M
47005583,08,H
47005583,37,H
47005582,05,M
47005576,08,H
47005576,56,H
47005565,99,H
47005563,08,H
47005545,43,H
47005542,43,H
47005154,70,U
47005153,40,E
47005151,02,E
47005150,05,A
47005149,50,A
47005148,85,A
47005147,68,A
47005146,85,A
47005145,52,A
47005144,PL,Q
47005143,30,Q
47005142,85,A
47005141,11,E
47005140,85,E
47005139,PL,Q
47005138,08,Q
47005137,02,Q
47005136,99,Q
47005135,61,A
47005134,OR,A
47005133,85,A
47005132,85,A
47005131,02,M
47005130,90,A
47005129,02,E
47004767,PL,Q
47004766,99,M
47004766,01,M
47004766,50,M
47004765,99,M
47004765,01,M
47004764,83,M
47004763,02,O
47004760,85,E
47004759,85,A
47004758,OR,E
47004757,68,E
47004756,98,H
47004755,98,H
47004754,20,M
47004753,05,D
47004455,37,E
47004453,37,A
47004451,01,A
47004450,01,A
47004449,68,A
47004448,01,A
47004447,85,E
47004446,89,E
47004445,40,E
47004444,56,E
47004443,85,E
47004442,81,E
47004441,43,E
47004440,01,E
47004439,68,A
47004437,85,A
47004435,89,A
47004434,40,A
47004433,30,Q
47004430,43,Q
47004429,OR,Q
47004428,OR,Q
47004427,52,Q
47004425,61,Q
47004424,99,H
47004424,49,H
47004424,20,H
47004423,43,O
47004422,02,O
47004421,95,O
47004420,02,O
47004419,52,O
47004418,07,O
47004417,95,O
47004417,02,O
47004416,PL,Q
47004415,OR,Q
47004414,OR,Q
47004413,OR,Q
47004412,OR,Q
47004411,49,O
47004410,51,H
47004410,56,H
47004409,56,H
47004409,30,H
47004409,08,H
47004409,46,H
47004408,56,H
47004407,34,H
47004406,37,H
47004406,03,H
47004406,56,H
47004404,69,A
47004403,02,A
47004402,85,A
47004402,02,A
47004401,50,A
47004400,02,Q
47004399,41,U
47004398,99,H
47004397,07,A
47004396,85,A
47004395,45,A
47004394,30,U
47004393,30,U
47004392,18,U
47004391,18,U
47004390,31,H
47004389,52,H
47004388,99,H
47004387,57,H
47004386,08,H
47004386,99,H
47004380,99,H
47004378,82,M
47004378,26,M
47004377,01,M
47004377,99,M
47004047,99,M
47004046,06,M
47004045,PL,M
47004044,99,M
47004043,02,M
47004043,68,M
47004042,99,M
47004041,05,M
47004039,02,M
47004038,02,M
47004037,17,M
47004037,05,M
47004036,30,U
47004035,30,U
47004033,OR,M
47004032,OR,M
47004031,OR,M
47004030,OR,M
47004029,OR,M
47004028,OR,M
47004028,PL,M
47004027,OR,M
47004026,OR,M
47004026,PL,M
47004025,99,M
47004025,83,M
47004024,43,M
47004024,05,M
47004023,TM,M
47004022,43,M
47004021,53,M
47004020,99,M
47004019,99,M
47004019,05,M
47004018,99,M
47004018,15,M
47004018,53,M
47004017,06,M
47004015,30,M
47004015,02,M
47004014,30,M
47004014,43,M
47004013,01,M
47004012,70,M
47004011,99,M
47004011,02,M
47004010,70,M
47004006,99,M
47004003,11,M
47004003,32,M
47004002,87,M
47004002,30,M
47004002,99,M
47004001,TC,A
47004001,01,A
47003779,DC,M
47003778,DO,M
47003777,DC,M
47003776,TM,M
47003775,TM,M
47003774,TN,M
47003772,02,F
47003771,02,F
47003692,OR,E
47003688,OR,A
47003680,OR,A
47003678,05,A
47003677,81,A
47003677,02,A
47003669,52,P
47003669,01,P
47003669,99,P
47003666,02,P
47003647,01,O
47003278,TO,M
47003277,TN,M
47003276,DC,M
47003274,02,F
47003273,02,O
47003272,07,O
47003271,99,O
47003270,02,O
47003269,02,E
47003268,02,A
47003267,02,E
47003266,OR,M
47003266,PL,M
47003265,52,D
47003265,43,D
47003264,81,M
47003263,56,A
47003263,07,A
47003262,05,M
47003262,50,M
47003261,81,M
47003261,40,M
47003260,05,M
47003259,05,M
47003258,99,M
47003257,05,M
47003257,09,M
47003256,70,Q
47003256,50,Q
47003255,07,Q
47003254,09,H
47003254,37,H
47003253,09,H
47003253,56,H
47003253,99,H
47002894,TO,Q
47002894,BL,Q
47002892,02,Q
47002891,02,Q
47002890,TC,Q
47002890,TN,Q
47002889,BL,Q
47002888,TG,Q
47002887,TC,Q
47002886,BL,Q
47002886,02,Q
47002885,99,Q
47002885,50,Q
47002885,02,Q
47002884,BL,Q
47002884,99,Q
47002883,81,Q
47002883,59,Q
47002882,TC,Q
47002882,01,Q
47002881,TM,Q
47002879,TO,D
47002879,TN,D
47002879,TM,D
47002543,08,U
47002542,08,U
47002542,91,U
47002541,91,U
47002541,08,U
47002540,91,U
47002540,08,U
47002538,02,U
47002537,02,U
47002536,02,U
47002535,62,U
47002531,OR,M
47002530,OR,M
47002529,OR,M
47002528,OR,M
47002527,OR,M
47002525,OR,M
47002524,OR,M
47002523,01,A
47002522,02,O
47002522,94,O
47002521,56,O
47002521,02,O
47002520,43,O
47002520,56,O
47002519,40,O
47002518,94,O
47002518,02,O
47002517,02,O
47002517,15,O
47002516,40,U
47002516,52,U
47002516,83,U
47002515,02,Q
47002514,40,U
47002514,52,U
47002514,83,U
47002513,56,U
47002513,83,U
47002513,40,U
47002513,52,U
47002512,40,U
47002512,52,U
47002512,56,U
47002512,83,U
47002508,99,M
47002507,85,M
47002507,30,M
47002506,TC,H
47002505,TO,H
47002502,08,H
47002501,TN,H
47002008,52,U
47002008,08,U
47002007,92,U
47002007,02,U
47002006,92,U
47002006,02,U
47002005,08,U
47002004,08,U
47002002,02,E
47002002,81,E
47002001,02,M
47002001,69,M
47001514,99,O
47001513,30,P
47001512,99,P
47001511,56,D
47001510,09,O
47001509,56,O
47001508,43,M
47001508,70,M
47001505,40,M
47001503,85,M
47001502,01,M
47001501,TC,A
47001501,TM,A
47001339,54,H
47001339,91,H
47001338,56,H
47001337,92,D
47001336,52,D
47001335,07,D
47001334,99,H
47001333,92,H
47001332,92,D
47001331,50,O
47001330,56,O
47001330,99,O
47001330,94,O
47001329,52,O
47001328,54,O
47001327,96,O
47001326,52,O
47001325,96,O
47001324,92,O
47001323,52,D
47001322,54,D
47001321,56,H
47001320,99,H
47001319,07,H
47001319,99,H
47001319,55,H
47001318,95,H
47001317,56,H
47001317,92,H
47001316,56,H
47001315,08,H
47001314,92,H
47001313,08,M
47001311,99,M
47001309,85,M
47001308,05,M
47001307,05,M
47001305,28,M
47001304,TN,M
47001303,05,U
47001302,05,U
47001301,05,U
47001300,52,U
47001300,08,U
47001299,05,U
47001298,99,M
47001297,99,M
47001295,52,U
47001294,52,U
47001293,91,H
47001292,99,H
47001291,50,E
47001290,02,E
47001290,94,E
47001289,02,E
47001289,81,E
47001288,81,E
47001288,02,E
47001287,02,E
47001287,56,E
47001284,40,E
47001283,02,E
47001282,95,A
47001281,81,A
47001280,02,A
47001279,99,M
47001278,07,M
47001278,96,M
47001277,08,F
47001276,08,F
47001275,OR,M
47001275,01,M
47001275,43,M
47001275,99,M
47001274,PL,A
47001272,07,A
47001272,99,A
47001271,02,A
47001271,85,A
47001270,02,A
47001269,68,A
47001268,02,A
47001267,15,Q
47001267,08,Q
47001267,52,Q
47001266,08,Q
47001265,88,M
47001264,PL,M
47001263,09,M
47001261,99,M
47001260,99,M
47001259,99,M
47001258,08,U
47001257,08,U
47001256,08,U
47001255,08,U
47001254,08,U
47001253,09,M
47001252,30,U
47001251,30,U
47001250,30,U
47001245,99,H
47001244,99,H
47001243,99,H
47001241,99,M
47001233,99,H
47001233,32,H
47001232,08,H
47001232,56,H
47001228,32,H
47001228,99,H
47001223,43,M
47001205,70,M
47001204,43,O
47001204,03,O
47001204,52,O
47001203,09,H
47001203,96,H
47001196,99,M
47001195,02,M
47001195,99,M
47001195,80,M
47001190,99,M
47001189,99,M
47001188,99,M
47001176,69,H
47001174,69,H
47001172,69,H
47001171,55,H
47001166,TN,O
47001166,TO,O
47001166,TC,O
47001164,94,O
47001156,92,H
47001154,43,E
47001153,09,M
47001152,30,M
47001151,99,M
47001150,99,P
47001144,99,M
47001141,56,O
47001141,02,O
47001131,99,O
47001131,37,O
47001127,95,O
47001127,52,O
47001126,52,O
47001126,94,O
47001126,56,O
47001125,49,H
47001125,56,H
47001124,92,H
47001123,99,M
47001122,16,H
47001122,44,H
47001122,78,H
47001121,99,P
47001110,94,P
47001108,01,P
47001101,32,H
47001091,78,H
47001086,99,M
47001085,01,M
47001083,99,M
47001082,30,M
47001081,01,M
47001080,PL,M
47001079,30,M
47001078,08,Q
47001077,02,Q
47001076,52,Q
47001076,11,Q
47001076,08,Q
47001075,99,M
47001074,02,M
47001073,02,M
47001072,83,M
47001071,99,M
47001070,83,M
47001069,02,M
47001068,99,M
47001067,02,M
47001066,99,M
47001065,83,M
47001064,99,M
47001063,09,H
47001063,49,H
47001063,02,H
47001062,88,M
47001056,48,H
47001056,28,H
47001054,56,H
47001054,49,H
47001054,02,H
47001053,08,H
47001053,37,H
47001052,54,H
47001052,49,H
47001052,50,H
47001052,56,H
47001052,01,H
47001052,99,H
47001044,99,H
47001044,01,H
47001042,OR,M
47001041,99,M
47001041,10,M
47001037,32,M
47001037,99,M
47001037,26,M
47001036,02,Q
47001036,91,Q
47001035,99,M
47001034,52,Q
47001034,02,Q
47001031,88,M
47001019,BB,H
47001011,TG,H
47001009,49,M
47001009,30,M
47001008,30,M
47000991,TN,H
47000836,56,H
47000804,54,H
47000804,37,H
47000795,56,H
47000795,99,H
47000793,08,H
47000793,37,H
47000792,91,H
47000791,02,H
47000790,49,H
47000789,BB,H
47000788,TN,H
47000787,BB,H
47000786,TO,H
47000782,TM,H
47000781,TN,H
47000780,05,H
47000779,DI,H
47000668,50,H
47000668,96,H
47000667,92,H
47000664,52,H
47000663,99,H
47000593,31,H
47000563,TM,M
47000559,08,H
47000559,39,H
47000557,92,H
47000555,92,H
47000555,08,H
47000555,56,H
47000553,56,H
47000553,08,H
47000553,38,H
47000553,30,H
47000552,33,H
47000551,57,H
47000451,56,O
47000400,07,M
47000400,02,M
47000400,99,M
47000400,49,M
47000397,CU,H
47000397,99,H
47000396,99,H
47000396,CU,H
47000393,OR,M
47000387,OR,M
47000387,PL,M
47000386,99,M
47000376,12,M
47000374,91,M
47000373,91,M
47000372,68,M
47000372,05,M
47000371,08,U
47000369,OR,M
47000368,70,A
47000367,OR,M
47000366,OR,M
47000365,OR,M
47000362,OR,M
47000361,OR,M
47000357,OR,M
47000355,PL,M
47000353,85,A
47000306,02,M
47000306,11,M
47000281,99,M
47000281,80,M
47000265,70,A
47000263,TG,O
47000263,TN,O
47000263,01,O
47000263,TM,O
47000263,TO,O
47000262,TN,M
47000261,07,M
47000260,09,P
47000259,94,U
47000258,99,H
47000257,99,H
47000256,TM,M
47000254,45,M
47000253,02,U
47000252,70,A
47000250,05,M
47000246,02,Q
47000246,99,Q
47000245,02,A
47000235,02,D
47000235,TC,D
47000234,02,A
47000233,99,M
47000233,07,M
47000229,TM,M
47000227,99,Q
47000222,TC,A
47000222,01,A
47000216,50,M
47000216,99,M
47000216,06,M
47000210,40,M
47000207,09,M
47000207,99,M
47000206,20,M
47000205,40,M
47000203,70,M
47000200,99,Q
47000199,01,A
47000198,02,O
47000196,99,M
47000195,PL,M
47000195,OR,M
47000194,PL,M
47000194,OR,M
47000191,OR,M
47000190,PL,M
47000189,PL,M
47000189,85,M
47000188,PL,M
47000187,PL,M
47000187,OR,M
47000186,PL,M
47000183,OR,M
47000182,OR,M
47000180,OR,M
47000179,99,M
47000179,85,M
47000176,PL,M
47000175,PL,M
47000174,PL,M
47000173,85,M
47000172,OR,M
47000170,01,A
47000169,99,Q
47000167,85,M
47000166,74,M
47000165,32,M
47000164,99,M
47000161,43,M
47000159,TO,A
